subject_id,round,overall_round,price,cost,service_level,expediting_cost,salvage_value,optimum,order,demand,leftover,shortage,lagleftover,lagshortage,lagdemand,gender,age,semester,related_course,program,treatment_id,included_treatment,study,experiment,playing_order,bundle
246,15,15,12,3,1,3,0,0,1,55,0,54,0,2,3,Male,7,8,No,Other Eng,2,0,Base study,Main,,
246,16,16,12,3,1,3,0,0,1,15,0,14,0,54,55,Male,7,8,No,Other Eng,2,0,Base study,Main,,
246,17,17,12,3,1,3,0,0,1,17,0,16,0,14,15,Male,7,8,No,Other Eng,2,0,Base study,Main,,
246,18,18,12,3,1,3,0,0,1,37,0,36,0,16,17,Male,7,8,No,Other Eng,2,0,Base study,Main,,
246,19,19,12,3,1,3,0,0,1,97,0,96,0,36,37,Male,7,8,No,Other Eng,2,0,Base study,Main,,
246,20,20,12,3,1,3,0,0,1,38,0,37,0,96,97,Male,7,8,No,Other Eng,2,0,Base study,Main,,
246,21,21,12,3,1,3,0,0,1,73,0,72,0,37,38,Male,7,8,No,Other Eng,2,0,Base study,Main,,
246,22,22,12,3,1,3,0,0,1,7,0,6,0,72,73,Male,7,8,No,Other Eng,2,0,Base study,Main,,
246,23,23,12,3,1,3,0,0,1,49,0,48,0,6,7,Male,7,8,No,Other Eng,2,0,Base study,Main,,
246,24,24,12,3,1,3,0,0,1,82,0,81,0,48,49,Male,7,8,No,Other Eng,2,0,Base study,Main,,
246,25,25,12,3,1,3,0,0,1,45,0,44,0,81,82,Male,7,8,No,Other Eng,2,0,Base study,Main,,
246,26,26,12,3,1,3,0,0,1,53,0,52,0,44,45,Male,7,8,No,Other Eng,2,0,Base study,Main,,
246,27,27,12,3,1,3,0,0,1,47,0,46,0,52,53,Male,7,8,No,Other Eng,2,0,Base study,Main,,
246,28,28,12,3,1,3,0,0,1,21,0,20,0,46,47,Male,7,8,No,Other Eng,2,0,Base study,Main,,
246,29,29,12,3,1,3,0,0,1,61,0,60,0,20,21,Male,7,8,No,Other Eng,2,0,Base study,Main,,
246,30,30,12,3,1,3,0,0,1,89,0,88,0,60,61,Male,7,8,No,Other Eng,2,0,Base study,Main,,
247,1,1,12,3,1,4,0,25,80,31,49,0,,,,Female,4,6,Currently attending,Business,10,1,Robustness study,Salience,1,EC_4_12_30
247,2,2,12,3,1,4,0,25,100,12,88,0,49,0,31,Female,4,6,Currently attending,Business,10,1,Robustness study,Salience,1,EC_4_12_30
247,3,3,12,3,1,4,0,25,0,14,0,14,88,0,12,Female,4,6,Currently attending,Business,10,1,Robustness study,Salience,1,EC_4_12_30
247,4,4,12,3,1,4,0,25,100,27,73,0,0,14,14,Female,4,6,Currently attending,Business,10,1,Robustness study,Salience,1,EC_4_12_30
247,5,5,12,3,1,4,0,25,100,87,13,0,73,0,27,Female,4,6,Currently attending,Business,10,1,Robustness study,Salience,1,EC_4_12_30
247,6,6,12,3,1,4,0,25,100,28,72,0,13,0,87,Female,4,6,Currently attending,Business,10,1,Robustness study,Salience,1,EC_4_12_30
247,7,7,12,3,1,4,0,25,80,42,38,0,72,0,28,Female,4,6,Currently attending,Business,10,1,Robustness study,Salience,1,EC_4_12_30
247,8,8,12,3,1,4,0,25,90,53,37,0,38,0,42,Female,4,6,Currently attending,Business,10,1,Robustness study,Salience,1,EC_4_12_30
247,9,9,12,3,1,4,0,25,90,79,11,0,37,0,53,Female,4,6,Currently attending,Business,10,1,Robustness study,Salience,1,EC_4_12_30
247,10,10,12,3,1,4,0,25,90,75,15,0,11,0,79,Female,4,6,Currently attending,Business,10,1,Robustness study,Salience,1,EC_4_12_30
247,11,11,12,3,1,4,0,25,90,95,0,5,15,0,75,Female,4,6,Currently attending,Business,10,1,Robustness study,Salience,1,EC_4_12_30
247,12,12,12,3,1,4,0,25,90,66,24,0,0,5,95,Female,4,6,Currently attending,Business,10,1,Robustness study,Salience,1,EC_4_12_30
247,13,13,12,3,1,4,0,25,70,43,27,0,24,0,66,Female,4,6,Currently attending,Business,10,1,Robustness study,Salience,1,EC_4_12_30
247,14,14,12,3,1,4,0,25,100,69,31,0,27,0,43,Female,4,6,Currently attending,Business,10,1,Robustness study,Salience,1,EC_4_12_30
247,15,15,12,3,1,4,0,25,85,71,14,0,31,0,69,Female,4,6,Currently attending,Business,10,1,Robustness study,Salience,1,EC_4_12_30
247,16,16,12,3,1,4,0,25,85,57,28,0,14,0,71,Female,4,6,Currently attending,Business,10,1,Robustness study,Salience,1,EC_4_12_30
247,17,17,12,3,1,4,0,25,100,62,38,0,28,0,57,Female,4,6,Currently attending,Business,10,1,Robustness study,Salience,1,EC_4_12_30
247,18,18,12,3,1,4,0,25,100,10,90,0,38,0,62,Female,4,6,Currently attending,Business,10,1,Robustness study,Salience,1,EC_4_12_30
247,19,19,12,3,1,4,0,25,50,74,0,24,90,0,10,Female,4,6,Currently attending,Business,10,1,Robustness study,Salience,1,EC_4_12_30
247,20,20,12,3,1,4,0,25,90,74,16,0,0,24,74,Female,4,6,Currently attending,Business,10,1,Robustness study,Salience,1,EC_4_12_30
247,1,21,12,3,1,12,0,75,90,32,58,0,,,,Female,4,6,Currently attending,Business,12,1,Robustness study,Salience,2,EC_4_12_30
247,2,22,12,3,1,12,0,75,100,72,28,0,58,0,32,Female,4,6,Currently attending,Business,12,1,Robustness study,Salience,2,EC_4_12_30
247,3,23,12,3,1,12,0,75,100,81,19,0,28,0,72,Female,4,6,Currently attending,Business,12,1,Robustness study,Salience,2,EC_4_12_30
247,4,24,12,3,1,12,0,75,100,86,14,0,19,0,81,Female,4,6,Currently attending,Business,12,1,Robustness study,Salience,2,EC_4_12_30
247,5,25,12,3,1,12,0,75,100,91,9,0,14,0,86,Female,4,6,Currently attending,Business,12,1,Robustness study,Salience,2,EC_4_12_30
247,6,26,12,3,1,12,0,75,100,64,36,0,9,0,91,Female,4,6,Currently attending,Business,12,1,Robustness study,Salience,2,EC_4_12_30
247,7,27,12,3,1,12,0,75,85,31,54,0,36,0,64,Female,4,6,Currently attending,Business,12,1,Robustness study,Salience,2,EC_4_12_30
247,8,28,12,3,1,12,0,75,90,80,10,0,54,0,31,Female,4,6,Currently attending,Business,12,1,Robustness study,Salience,2,EC_4_12_30
247,9,29,12,3,1,12,0,75,100,90,10,0,10,0,80,Female,4,6,Currently attending,Business,12,1,Robustness study,Salience,2,EC_4_12_30
247,10,30,12,3,1,12,0,75,100,100,0,0,10,0,90,Female,4,6,Currently attending,Business,12,1,Robustness study,Salience,2,EC_4_12_30
247,11,31,12,3,1,12,0,75,100,97,3,0,0,0,100,Female,4,6,Currently attending,Business,12,1,Robustness study,Salience,2,EC_4_12_30
247,12,32,12,3,1,12,0,75,100,81,19,0,3,0,97,Female,4,6,Currently attending,Business,12,1,Robustness study,Salience,2,EC_4_12_30
247,13,33,12,3,1,12,0,75,95,55,40,0,19,0,81,Female,4,6,Currently attending,Business,12,1,Robustness study,Salience,2,EC_4_12_30
247,14,34,12,3,1,12,0,75,100,23,77,0,40,0,55,Female,4,6,Currently attending,Business,12,1,Robustness study,Salience,2,EC_4_12_30
247,15,35,12,3,1,12,0,75,70,13,57,0,77,0,23,Female,4,6,Currently attending,Business,12,1,Robustness study,Salience,2,EC_4_12_30
247,16,36,12,3,1,12,0,75,100,49,51,0,57,0,13,Female,4,6,Currently attending,Business,12,1,Robustness study,Salience,2,EC_4_12_30
247,17,37,12,3,1,12,0,75,100,85,15,0,51,0,49,Female,4,6,Currently attending,Business,12,1,Robustness study,Salience,2,EC_4_12_30
247,18,38,12,3,1,12,0,75,100,25,75,0,15,0,85,Female,4,6,Currently attending,Business,12,1,Robustness study,Salience,2,EC_4_12_30
247,19,39,12,3,1,12,0,75,100,42,58,0,75,0,25,Female,4,6,Currently attending,Business,12,1,Robustness study,Salience,2,EC_4_12_30
247,20,40,12,3,1,12,0,75,100,87,13,0,58,0,42,Female,4,6,Currently attending,Business,12,1,Robustness study,Salience,2,EC_4_12_30
247,1,41,12,3,1,30,0,90,100,74,26,0,,,,Female,4,6,Currently attending,Business,14,1,Robustness study,Salience,3,EC_4_12_30
247,2,42,12,3,1,30,0,90,100,12,88,0,26,0,74,Female,4,6,Currently attending,Business,14,1,Robustness study,Salience,3,EC_4_12_30
247,3,43,12,3,1,30,0,90,80,45,35,0,88,0,12,Female,4,6,Currently attending,Business,14,1,Robustness study,Salience,3,EC_4_12_30
247,4,44,12,3,1,30,0,90,100,57,43,0,35,0,45,Female,4,6,Currently attending,Business,14,1,Robustness study,Salience,3,EC_4_12_30
247,5,45,12,3,1,30,0,90,100,99,1,0,43,0,57,Female,4,6,Currently attending,Business,14,1,Robustness study,Salience,3,EC_4_12_30
247,6,46,12,3,1,30,0,90,90,45,45,0,1,0,99,Female,4,6,Currently attending,Business,14,1,Robustness study,Salience,3,EC_4_12_30
247,7,47,12,3,1,30,0,90,100,95,5,0,45,0,45,Female,4,6,Currently attending,Business,14,1,Robustness study,Salience,3,EC_4_12_30
247,8,48,12,3,1,30,0,90,100,97,3,0,5,0,95,Female,4,6,Currently attending,Business,14,1,Robustness study,Salience,3,EC_4_12_30
247,9,49,12,3,1,30,0,90,100,39,61,0,3,0,97,Female,4,6,Currently attending,Business,14,1,Robustness study,Salience,3,EC_4_12_30
247,10,50,12,3,1,30,0,90,85,92,0,7,61,0,39,Female,4,6,Currently attending,Business,14,1,Robustness study,Salience,3,EC_4_12_30
247,11,51,12,3,1,30,0,90,100,17,83,0,0,7,92,Female,4,6,Currently attending,Business,14,1,Robustness study,Salience,3,EC_4_12_30
247,12,52,12,3,1,30,0,90,80,69,11,0,83,0,17,Female,4,6,Currently attending,Business,14,1,Robustness study,Salience,3,EC_4_12_30
247,13,53,12,3,1,30,0,90,90,63,27,0,11,0,69,Female,4,6,Currently attending,Business,14,1,Robustness study,Salience,3,EC_4_12_30
247,14,54,12,3,1,30,0,90,85,6,79,0,27,0,63,Female,4,6,Currently attending,Business,14,1,Robustness study,Salience,3,EC_4_12_30
247,15,55,12,3,1,30,0,90,75,67,8,0,79,0,6,Female,4,6,Currently attending,Business,14,1,Robustness study,Salience,3,EC_4_12_30
247,16,56,12,3,1,30,0,90,80,85,0,5,8,0,67,Female,4,6,Currently attending,Business,14,1,Robustness study,Salience,3,EC_4_12_30
247,17,57,12,3,1,30,0,90,100,42,58,0,0,5,85,Female,4,6,Currently attending,Business,14,1,Robustness study,Salience,3,EC_4_12_30
247,18,58,12,3,1,30,0,90,100,40,60,0,58,0,42,Female,4,6,Currently attending,Business,14,1,Robustness study,Salience,3,EC_4_12_30
247,19,59,12,3,1,30,0,90,100,10,90,0,60,0,40,Female,4,6,Currently attending,Business,14,1,Robustness study,Salience,3,EC_4_12_30
247,20,60,12,3,1,30,0,90,75,17,58,0,90,0,10,Female,4,6,Currently attending,Business,14,1,Robustness study,Salience,3,EC_4_12_30
248,1,1,12,3,1,4,0,25,60,69,0,9,,,,Male,5,10,No,Other Eng,10,1,Robustness study,Salience,1,EC_4_12_30
248,2,2,12,3,1,4,0,25,80,83,0,3,0,9,69,Male,5,10,No,Other Eng,10,1,Robustness study,Salience,1,EC_4_12_30
248,3,3,12,3,1,4,0,25,70,64,6,0,0,3,83,Male,5,10,No,Other Eng,10,1,Robustness study,Salience,1,EC_4_12_30
248,4,4,12,3,1,4,0,25,50,22,28,0,6,0,64,Male,5,10,No,Other Eng,10,1,Robustness study,Salience,1,EC_4_12_30
248,5,5,12,3,1,4,0,25,60,86,0,26,28,0,22,Male,5,10,No,Other Eng,10,1,Robustness study,Salience,1,EC_4_12_30
248,6,6,12,3,1,4,0,25,68,80,0,12,0,26,86,Male,5,10,No,Other Eng,10,1,Robustness study,Salience,1,EC_4_12_30
248,7,7,12,3,1,4,0,25,40,1,39,0,0,12,80,Male,5,10,No,Other Eng,10,1,Robustness study,Salience,1,EC_4_12_30
248,8,8,12,3,1,4,0,25,87,14,73,0,39,0,1,Male,5,10,No,Other Eng,10,1,Robustness study,Salience,1,EC_4_12_30
248,9,9,12,3,1,4,0,25,55,33,22,0,73,0,14,Male,5,10,No,Other Eng,10,1,Robustness study,Salience,1,EC_4_12_30
248,10,10,12,3,1,4,0,25,63,95,0,32,22,0,33,Male,5,10,No,Other Eng,10,1,Robustness study,Salience,1,EC_4_12_30
248,11,11,12,3,1,4,0,25,73,45,28,0,0,32,95,Male,5,10,No,Other Eng,10,1,Robustness study,Salience,1,EC_4_12_30
248,12,12,12,3,1,4,0,25,58,31,27,0,28,0,45,Male,5,10,No,Other Eng,10,1,Robustness study,Salience,1,EC_4_12_30
248,13,13,12,3,1,4,0,25,45,67,0,22,27,0,31,Male,5,10,No,Other Eng,10,1,Robustness study,Salience,1,EC_4_12_30
248,14,14,12,3,1,4,0,25,38,17,21,0,0,22,67,Male,5,10,No,Other Eng,10,1,Robustness study,Salience,1,EC_4_12_30
248,15,15,12,3,1,4,0,25,85,72,13,0,21,0,17,Male,5,10,No,Other Eng,10,1,Robustness study,Salience,1,EC_4_12_30
248,16,16,12,3,1,4,0,25,56,23,33,0,13,0,72,Male,5,10,No,Other Eng,10,1,Robustness study,Salience,1,EC_4_12_30
248,17,17,12,3,1,4,0,25,67,11,56,0,33,0,23,Male,5,10,No,Other Eng,10,1,Robustness study,Salience,1,EC_4_12_30
248,18,18,12,3,1,4,0,25,73,67,6,0,56,0,11,Male,5,10,No,Other Eng,10,1,Robustness study,Salience,1,EC_4_12_30
248,19,19,12,3,1,4,0,25,37,90,0,53,6,0,67,Male,5,10,No,Other Eng,10,1,Robustness study,Salience,1,EC_4_12_30
248,20,20,12,3,1,4,0,25,35,62,0,27,0,53,90,Male,5,10,No,Other Eng,10,1,Robustness study,Salience,1,EC_4_12_30
248,1,21,12,3,1,12,0,75,75,97,0,22,,,,Male,5,10,No,Other Eng,12,1,Robustness study,Salience,2,EC_4_12_30
248,2,22,12,3,1,12,0,75,68,79,0,11,0,22,97,Male,5,10,No,Other Eng,12,1,Robustness study,Salience,2,EC_4_12_30
248,3,23,12,3,1,12,0,75,50,75,0,25,0,11,79,Male,5,10,No,Other Eng,12,1,Robustness study,Salience,2,EC_4_12_30
248,4,24,12,3,1,12,0,75,80,87,0,7,0,25,75,Male,5,10,No,Other Eng,12,1,Robustness study,Salience,2,EC_4_12_30
248,5,25,12,3,1,12,0,75,67,65,2,0,0,7,87,Male,5,10,No,Other Eng,12,1,Robustness study,Salience,2,EC_4_12_30
248,6,26,12,3,1,12,0,75,69,26,43,0,2,0,65,Male,5,10,No,Other Eng,12,1,Robustness study,Salience,2,EC_4_12_30
248,7,27,12,3,1,12,0,75,85,12,73,0,43,0,26,Male,5,10,No,Other Eng,12,1,Robustness study,Salience,2,EC_4_12_30
248,8,28,12,3,1,12,0,75,78,42,36,0,73,0,12,Male,5,10,No,Other Eng,12,1,Robustness study,Salience,2,EC_4_12_30
248,9,29,12,3,1,12,0,75,82,95,0,13,36,0,42,Male,5,10,No,Other Eng,12,1,Robustness study,Salience,2,EC_4_12_30
248,10,30,12,3,1,12,0,75,82,73,9,0,0,13,95,Male,5,10,No,Other Eng,12,1,Robustness study,Salience,2,EC_4_12_30
248,11,31,12,3,1,12,0,75,58,43,15,0,9,0,73,Male,5,10,No,Other Eng,12,1,Robustness study,Salience,2,EC_4_12_30
248,12,32,12,3,1,12,0,75,73,63,10,0,15,0,43,Male,5,10,No,Other Eng,12,1,Robustness study,Salience,2,EC_4_12_30
248,13,33,12,3,1,12,0,75,81,85,0,4,10,0,63,Male,5,10,No,Other Eng,12,1,Robustness study,Salience,2,EC_4_12_30
248,14,34,12,3,1,12,0,75,55,85,0,30,0,4,85,Male,5,10,No,Other Eng,12,1,Robustness study,Salience,2,EC_4_12_30
248,15,35,12,3,1,12,0,75,53,89,0,36,0,30,85,Male,5,10,No,Other Eng,12,1,Robustness study,Salience,2,EC_4_12_30
248,16,36,12,3,1,12,0,75,75,47,28,0,0,36,89,Male,5,10,No,Other Eng,12,1,Robustness study,Salience,2,EC_4_12_30
248,17,37,12,3,1,12,0,75,66,55,11,0,28,0,47,Male,5,10,No,Other Eng,12,1,Robustness study,Salience,2,EC_4_12_30
248,18,38,12,3,1,12,0,75,87,72,15,0,11,0,55,Male,5,10,No,Other Eng,12,1,Robustness study,Salience,2,EC_4_12_30
248,19,39,12,3,1,12,0,75,73,75,0,2,15,0,72,Male,5,10,No,Other Eng,12,1,Robustness study,Salience,2,EC_4_12_30
248,20,40,12,3,1,12,0,75,88,73,15,0,0,2,75,Male,5,10,No,Other Eng,12,1,Robustness study,Salience,2,EC_4_12_30
248,1,41,12,3,1,30,0,90,90,34,56,0,,,,Male,5,10,No,Other Eng,14,1,Robustness study,Salience,3,EC_4_12_30
248,2,42,12,3,1,30,0,90,80,12,68,0,56,0,34,Male,5,10,No,Other Eng,14,1,Robustness study,Salience,3,EC_4_12_30
248,3,43,12,3,1,30,0,90,85,45,40,0,68,0,12,Male,5,10,No,Other Eng,14,1,Robustness study,Salience,3,EC_4_12_30
248,4,44,12,3,1,30,0,90,78,25,53,0,40,0,45,Male,5,10,No,Other Eng,14,1,Robustness study,Salience,3,EC_4_12_30
248,5,45,12,3,1,30,0,90,76,27,49,0,53,0,25,Male,5,10,No,Other Eng,14,1,Robustness study,Salience,3,EC_4_12_30
248,6,46,12,3,1,30,0,90,68,70,0,2,49,0,27,Male,5,10,No,Other Eng,14,1,Robustness study,Salience,3,EC_4_12_30
248,7,47,12,3,1,30,0,90,89,80,9,0,0,2,70,Male,5,10,No,Other Eng,14,1,Robustness study,Salience,3,EC_4_12_30
248,8,48,12,3,1,30,0,90,72,43,29,0,9,0,80,Male,5,10,No,Other Eng,14,1,Robustness study,Salience,3,EC_4_12_30
248,9,49,12,3,1,30,0,90,69,31,38,0,29,0,43,Male,5,10,No,Other Eng,14,1,Robustness study,Salience,3,EC_4_12_30
248,10,50,12,3,1,30,0,90,93,52,41,0,38,0,31,Male,5,10,No,Other Eng,14,1,Robustness study,Salience,3,EC_4_12_30
248,11,51,12,3,1,30,0,90,77,37,40,0,41,0,52,Male,5,10,No,Other Eng,14,1,Robustness study,Salience,3,EC_4_12_30
248,12,52,12,3,1,30,0,90,83,9,74,0,40,0,37,Male,5,10,No,Other Eng,14,1,Robustness study,Salience,3,EC_4_12_30
248,13,53,12,3,1,30,0,90,78,32,46,0,74,0,9,Male,5,10,No,Other Eng,14,1,Robustness study,Salience,3,EC_4_12_30
248,14,54,12,3,1,30,0,90,59,80,0,21,46,0,32,Male,5,10,No,Other Eng,14,1,Robustness study,Salience,3,EC_4_12_30
248,15,55,12,3,1,30,0,90,77,19,58,0,0,21,80,Male,5,10,No,Other Eng,14,1,Robustness study,Salience,3,EC_4_12_30
248,16,56,12,3,1,30,0,90,81,13,68,0,58,0,19,Male,5,10,No,Other Eng,14,1,Robustness study,Salience,3,EC_4_12_30
248,17,57,12,3,1,30,0,90,75,89,0,14,68,0,13,Male,5,10,No,Other Eng,14,1,Robustness study,Salience,3,EC_4_12_30
248,18,58,12,3,1,30,0,90,77,25,52,0,0,14,89,Male,5,10,No,Other Eng,14,1,Robustness study,Salience,3,EC_4_12_30
248,19,59,12,3,1,30,0,90,50,40,10,0,52,0,25,Male,5,10,No,Other Eng,14,1,Robustness study,Salience,3,EC_4_12_30
248,20,60,12,3,1,30,0,90,55,87,0,32,10,0,40,Male,5,10,No,Other Eng,14,1,Robustness study,Salience,3,EC_4_12_30
249,1,1,12,3,1,6,0,50,50,79,0,29,,,,Female,3,6,Past semesters,Business,11,1,Robustness study,Salience,1,EC_6_12_30
249,2,2,12,3,1,6,0,50,50,41,9,0,0,29,79,Female,3,6,Past semesters,Business,11,1,Robustness study,Salience,1,EC_6_12_30
249,3,3,12,3,1,6,0,50,50,93,0,43,9,0,41,Female,3,6,Past semesters,Business,11,1,Robustness study,Salience,1,EC_6_12_30
249,4,4,12,3,1,6,0,50,50,80,0,30,0,43,93,Female,3,6,Past semesters,Business,11,1,Robustness study,Salience,1,EC_6_12_30
249,5,5,12,3,1,6,0,50,50,15,35,0,0,30,80,Female,3,6,Past semesters,Business,11,1,Robustness study,Salience,1,EC_6_12_30
249,6,6,12,3,1,6,0,50,50,51,0,1,35,0,15,Female,3,6,Past semesters,Business,11,1,Robustness study,Salience,1,EC_6_12_30
249,7,7,12,3,1,6,0,50,50,38,12,0,0,1,51,Female,3,6,Past semesters,Business,11,1,Robustness study,Salience,1,EC_6_12_30
249,8,8,12,3,1,6,0,50,50,71,0,21,12,0,38,Female,3,6,Past semesters,Business,11,1,Robustness study,Salience,1,EC_6_12_30
249,9,9,12,3,1,6,0,50,70,52,18,0,0,21,71,Female,3,6,Past semesters,Business,11,1,Robustness study,Salience,1,EC_6_12_30
249,10,10,12,3,1,6,0,50,50,23,27,0,18,0,52,Female,3,6,Past semesters,Business,11,1,Robustness study,Salience,1,EC_6_12_30
249,11,11,12,3,1,6,0,50,50,42,8,0,27,0,23,Female,3,6,Past semesters,Business,11,1,Robustness study,Salience,1,EC_6_12_30
249,12,12,12,3,1,6,0,50,50,19,31,0,8,0,42,Female,3,6,Past semesters,Business,11,1,Robustness study,Salience,1,EC_6_12_30
249,13,13,12,3,1,6,0,50,50,50,0,0,31,0,19,Female,3,6,Past semesters,Business,11,1,Robustness study,Salience,1,EC_6_12_30
249,14,14,12,3,1,6,0,50,50,74,0,24,0,0,50,Female,3,6,Past semesters,Business,11,1,Robustness study,Salience,1,EC_6_12_30
249,15,15,12,3,1,6,0,50,50,16,34,0,0,24,74,Female,3,6,Past semesters,Business,11,1,Robustness study,Salience,1,EC_6_12_30
249,16,16,12,3,1,6,0,50,50,60,0,10,34,0,16,Female,3,6,Past semesters,Business,11,1,Robustness study,Salience,1,EC_6_12_30
249,17,17,12,3,1,6,0,50,50,73,0,23,0,10,60,Female,3,6,Past semesters,Business,11,1,Robustness study,Salience,1,EC_6_12_30
249,18,18,12,3,1,6,0,50,50,79,0,29,0,23,73,Female,3,6,Past semesters,Business,11,1,Robustness study,Salience,1,EC_6_12_30
249,19,19,12,3,1,6,0,50,50,29,21,0,0,29,79,Female,3,6,Past semesters,Business,11,1,Robustness study,Salience,1,EC_6_12_30
249,20,20,12,3,1,6,0,50,50,81,0,31,21,0,29,Female,3,6,Past semesters,Business,11,1,Robustness study,Salience,1,EC_6_12_30
249,1,21,12,3,1,12,0,75,50,18,32,0,,,,Female,3,6,Past semesters,Business,12,1,Robustness study,Salience,2,EC_6_12_30
249,2,22,12,3,1,12,0,75,50,70,0,20,32,0,18,Female,3,6,Past semesters,Business,12,1,Robustness study,Salience,2,EC_6_12_30
249,3,23,12,3,1,12,0,75,60,51,9,0,0,20,70,Female,3,6,Past semesters,Business,12,1,Robustness study,Salience,2,EC_6_12_30
249,4,24,12,3,1,12,0,75,60,84,0,24,9,0,51,Female,3,6,Past semesters,Business,12,1,Robustness study,Salience,2,EC_6_12_30
249,5,25,12,3,1,12,0,75,50,72,0,22,0,24,84,Female,3,6,Past semesters,Business,12,1,Robustness study,Salience,2,EC_6_12_30
249,6,26,12,3,1,12,0,75,50,84,0,34,0,22,72,Female,3,6,Past semesters,Business,12,1,Robustness study,Salience,2,EC_6_12_30
249,7,27,12,3,1,12,0,75,50,43,7,0,0,34,84,Female,3,6,Past semesters,Business,12,1,Robustness study,Salience,2,EC_6_12_30
249,8,28,12,3,1,12,0,75,50,32,18,0,7,0,43,Female,3,6,Past semesters,Business,12,1,Robustness study,Salience,2,EC_6_12_30
249,9,29,12,3,1,12,0,75,50,100,0,50,18,0,32,Female,3,6,Past semesters,Business,12,1,Robustness study,Salience,2,EC_6_12_30
249,10,30,12,3,1,12,0,75,50,12,38,0,0,50,100,Female,3,6,Past semesters,Business,12,1,Robustness study,Salience,2,EC_6_12_30
249,11,31,12,3,1,12,0,75,50,98,0,48,38,0,12,Female,3,6,Past semesters,Business,12,1,Robustness study,Salience,2,EC_6_12_30
249,12,32,12,3,1,12,0,75,50,34,16,0,0,48,98,Female,3,6,Past semesters,Business,12,1,Robustness study,Salience,2,EC_6_12_30
249,13,33,12,3,1,12,0,75,50,40,10,0,16,0,34,Female,3,6,Past semesters,Business,12,1,Robustness study,Salience,2,EC_6_12_30
249,14,34,12,3,1,12,0,75,50,82,0,32,10,0,40,Female,3,6,Past semesters,Business,12,1,Robustness study,Salience,2,EC_6_12_30
249,15,35,12,3,1,12,0,75,50,40,10,0,0,32,82,Female,3,6,Past semesters,Business,12,1,Robustness study,Salience,2,EC_6_12_30
249,16,36,12,3,1,12,0,75,50,49,1,0,10,0,40,Female,3,6,Past semesters,Business,12,1,Robustness study,Salience,2,EC_6_12_30
249,17,37,12,3,1,12,0,75,50,24,26,0,1,0,49,Female,3,6,Past semesters,Business,12,1,Robustness study,Salience,2,EC_6_12_30
249,18,38,12,3,1,12,0,75,50,69,0,19,26,0,24,Female,3,6,Past semesters,Business,12,1,Robustness study,Salience,2,EC_6_12_30
249,19,39,12,3,1,12,0,75,50,68,0,18,0,19,69,Female,3,6,Past semesters,Business,12,1,Robustness study,Salience,2,EC_6_12_30
249,20,40,12,3,1,12,0,75,50,98,0,48,0,18,68,Female,3,6,Past semesters,Business,12,1,Robustness study,Salience,2,EC_6_12_30
249,1,41,12,3,1,30,0,90,50,34,16,0,,,,Female,3,6,Past semesters,Business,14,1,Robustness study,Salience,3,EC_6_12_30
249,2,42,12,3,1,30,0,90,70,16,54,0,16,0,34,Female,3,6,Past semesters,Business,14,1,Robustness study,Salience,3,EC_6_12_30
249,3,43,12,3,1,30,0,90,70,42,28,0,54,0,16,Female,3,6,Past semesters,Business,14,1,Robustness study,Salience,3,EC_6_12_30
249,4,44,12,3,1,30,0,90,70,8,62,0,28,0,42,Female,3,6,Past semesters,Business,14,1,Robustness study,Salience,3,EC_6_12_30
249,5,45,12,3,1,30,0,90,70,92,0,22,62,0,8,Female,3,6,Past semesters,Business,14,1,Robustness study,Salience,3,EC_6_12_30
249,6,46,12,3,1,30,0,90,70,70,0,0,0,22,92,Female,3,6,Past semesters,Business,14,1,Robustness study,Salience,3,EC_6_12_30
249,7,47,12,3,1,30,0,90,70,99,0,29,0,0,70,Female,3,6,Past semesters,Business,14,1,Robustness study,Salience,3,EC_6_12_30
249,8,48,12,3,1,30,0,90,70,44,26,0,0,29,99,Female,3,6,Past semesters,Business,14,1,Robustness study,Salience,3,EC_6_12_30
249,9,49,12,3,1,30,0,90,70,76,0,6,26,0,44,Female,3,6,Past semesters,Business,14,1,Robustness study,Salience,3,EC_6_12_30
249,10,50,12,3,1,30,0,90,70,85,0,15,0,6,76,Female,3,6,Past semesters,Business,14,1,Robustness study,Salience,3,EC_6_12_30
249,11,51,12,3,1,30,0,90,70,3,67,0,0,15,85,Female,3,6,Past semesters,Business,14,1,Robustness study,Salience,3,EC_6_12_30
249,12,52,12,3,1,30,0,90,70,25,45,0,67,0,3,Female,3,6,Past semesters,Business,14,1,Robustness study,Salience,3,EC_6_12_30
249,13,53,12,3,1,30,0,90,70,29,41,0,45,0,25,Female,3,6,Past semesters,Business,14,1,Robustness study,Salience,3,EC_6_12_30
249,14,54,12,3,1,30,0,90,70,16,54,0,41,0,29,Female,3,6,Past semesters,Business,14,1,Robustness study,Salience,3,EC_6_12_30
249,15,55,12,3,1,30,0,90,70,85,0,15,54,0,16,Female,3,6,Past semesters,Business,14,1,Robustness study,Salience,3,EC_6_12_30
249,16,56,12,3,1,30,0,90,70,83,0,13,0,15,85,Female,3,6,Past semesters,Business,14,1,Robustness study,Salience,3,EC_6_12_30
249,17,57,12,3,1,30,0,90,70,7,63,0,0,13,83,Female,3,6,Past semesters,Business,14,1,Robustness study,Salience,3,EC_6_12_30
249,18,58,12,3,1,30,0,90,70,32,38,0,63,0,7,Female,3,6,Past semesters,Business,14,1,Robustness study,Salience,3,EC_6_12_30
