,subject_id,round,overall_round,price,cost,service_level,expediting_cost,salvage_value,optimum,order,demand,leftover,shortage,lagleftover,lagshortage,lagdemand,gender,age,semester,related_course,program,treatment_id,included_treatment,study,experiment,playing_order,bundle,expediting_level,related_course_r,distance_opt,round_r,subject_id_r,exp_profit_norm,proportion_max_exp_profit,percent_deviation_opt,gender_r
9944,274,5,45,12,3.0,1.0,30,0,90.0,70,76,0,6,32.0,0.0,48.0,Female,6.0,10.0,Past semesters,Industrial Eng,14,1,Robustness study,Salience,3.0,EC_6_18_30,Unprofitable,Yes,20.0,5,389,0.949094469,0.949094469,0.2222222222222222,0
9945,274,6,46,12,3.0,1.0,30,0,90.0,80,15,65,0,0.0,6.0,76.0,Female,6.0,10.0,Past semesters,Industrial Eng,14,1,Robustness study,Salience,3.0,EC_6_18_30,Unprofitable,Yes,10.0,6,389,0.986784141,0.986784141,0.1111111111111111,0
9946,274,7,47,12,3.0,1.0,30,0,90.0,60,40,20,0,65.0,0.0,15.0,Female,6.0,10.0,Past semesters,Industrial Eng,14,1,Robustness study,Salience,3.0,EC_6_18_30,Unprofitable,Yes,30.0,7,389,0.886930984,0.886930984,0.3333333333333333,0
9947,274,8,48,12,3.0,1.0,30,0,90.0,70,69,1,0,20.0,0.0,40.0,Female,6.0,10.0,Past semesters,Industrial Eng,14,1,Robustness study,Salience,3.0,EC_6_18_30,Unprofitable,Yes,20.0,8,389,0.949094469,0.949094469,0.2222222222222222,0
9948,274,9,49,12,3.0,1.0,30,0,90.0,70,10,60,0,1.0,0.0,69.0,Female,6.0,10.0,Past semesters,Industrial Eng,14,1,Robustness study,Salience,3.0,EC_6_18_30,Unprofitable,Yes,20.0,9,389,0.949094469,0.949094469,0.2222222222222222,0
9949,274,10,50,12,3.0,1.0,30,0,90.0,60,79,0,19,60.0,0.0,10.0,Female,6.0,10.0,Past semesters,Industrial Eng,14,1,Robustness study,Salience,3.0,EC_6_18_30,Unprofitable,Yes,30.0,10,389,0.886930984,0.886930984,0.3333333333333333,0
9950,274,11,51,12,3.0,1.0,30,0,90.0,75,50,25,0,0.0,19.0,79.0,Female,6.0,10.0,Past semesters,Industrial Eng,14,1,Robustness study,Salience,3.0,EC_6_18_30,Unprofitable,Yes,15.0,11,389,0.970998532,0.970998532,0.16666666666666666,0
9951,274,12,52,12,3.0,1.0,30,0,90.0,60,43,17,0,25.0,0.0,50.0,Female,6.0,10.0,Past semesters,Industrial Eng,14,1,Robustness study,Salience,3.0,EC_6_18_30,Unprofitable,Yes,30.0,12,389,0.886930984,0.886930984,0.3333333333333333,0
9952,274,13,53,12,3.0,1.0,30,0,90.0,50,88,0,38,17.0,0.0,43.0,Female,6.0,10.0,Past semesters,Industrial Eng,14,1,Robustness study,Salience,3.0,EC_6_18_30,Unprofitable,Yes,40.0,13,389,0.800293686,0.800293686,0.4444444444444444,0
9953,274,14,54,12,3.0,1.0,30,0,90.0,70,49,21,0,0.0,38.0,88.0,Female,6.0,10.0,Past semesters,Industrial Eng,14,1,Robustness study,Salience,3.0,EC_6_18_30,Unprofitable,Yes,20.0,14,389,0.949094469,0.949094469,0.2222222222222222,0
9954,274,15,55,12,3.0,1.0,30,0,90.0,60,70,0,10,21.0,0.0,49.0,Female,6.0,10.0,Past semesters,Industrial Eng,14,1,Robustness study,Salience,3.0,EC_6_18_30,Unprofitable,Yes,30.0,15,389,0.886930984,0.886930984,0.3333333333333333,0
9955,274,16,56,12,3.0,1.0,30,0,90.0,70,73,0,3,0.0,10.0,70.0,Female,6.0,10.0,Past semesters,Industrial Eng,14,1,Robustness study,Salience,3.0,EC_6_18_30,Unprofitable,Yes,20.0,16,389,0.949094469,0.949094469,0.2222222222222222,0
9956,274,17,57,12,3.0,1.0,30,0,90.0,70,65,5,0,0.0,3.0,73.0,Female,6.0,10.0,Past semesters,Industrial Eng,14,1,Robustness study,Salience,3.0,EC_6_18_30,Unprofitable,Yes,20.0,17,389,0.949094469,0.949094469,0.2222222222222222,0
9957,274,18,58,12,3.0,1.0,30,0,90.0,70,71,0,1,5.0,0.0,65.0,Female,6.0,10.0,Past semesters,Industrial Eng,14,1,Robustness study,Salience,3.0,EC_6_18_30,Unprofitable,Yes,20.0,18,389,0.949094469,0.949094469,0.2222222222222222,0
9958,274,19,59,12,3.0,1.0,30,0,90.0,65,34,31,0,0.0,1.0,71.0,Female,6.0,10.0,Past semesters,Industrial Eng,14,1,Robustness study,Salience,3.0,EC_6_18_30,Unprofitable,Yes,25.0,19,389,0.921071953,0.921071953,0.2777777777777778,0
9959,274,20,60,12,3.0,1.0,30,0,90.0,60,7,53,0,31.0,0.0,34.0,Female,6.0,10.0,Past semesters,Industrial Eng,14,1,Robustness study,Salience,3.0,EC_6_18_30,Unprofitable,Yes,30.0,20,389,0.886930984,0.886930984,0.3333333333333333,0
9960,275,1,1,12,3.0,1.0,12,2,90.0,50,93,0,43,,,,Female,6.0,10.0,Past semesters,Business,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,40.0,1,390,0.0,0.0,0.4444444444444444,0
9961,275,2,2,12,3.0,1.0,12,2,90.0,100,23,77,0,0.0,43.0,93.0,Female,6.0,10.0,Past semesters,Business,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,10.0,2,390,0.0,0.0,0.1111111111111111,0
9962,275,3,3,12,3.0,1.0,12,2,90.0,23,54,0,31,77.0,0.0,23.0,Female,6.0,10.0,Past semesters,Business,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,67.0,3,390,0.0,0.0,0.7444444444444445,0
9963,275,4,4,12,3.0,1.0,12,2,90.0,80,65,15,0,0.0,31.0,54.0,Female,6.0,10.0,Past semesters,Business,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,10.0,4,390,0.0,0.0,0.1111111111111111,0
9964,275,5,5,12,3.0,1.0,12,2,90.0,80,32,48,0,15.0,0.0,65.0,Female,6.0,10.0,Past semesters,Business,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,10.0,5,390,0.0,0.0,0.1111111111111111,0
9965,275,6,6,12,3.0,1.0,12,2,90.0,80,87,0,7,48.0,0.0,32.0,Female,6.0,10.0,Past semesters,Business,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,10.0,6,390,0.0,0.0,0.1111111111111111,0
9966,275,7,7,12,3.0,1.0,12,2,90.0,80,6,74,0,0.0,7.0,87.0,Female,6.0,10.0,Past semesters,Business,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,10.0,7,390,0.0,0.0,0.1111111111111111,0
9967,275,8,8,12,3.0,1.0,12,2,90.0,80,38,42,0,74.0,0.0,6.0,Female,6.0,10.0,Past semesters,Business,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,10.0,8,390,0.0,0.0,0.1111111111111111,0
9968,275,9,9,12,3.0,1.0,12,2,90.0,75,88,0,13,42.0,0.0,38.0,Female,6.0,10.0,Past semesters,Business,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,15.0,9,390,0.0,0.0,0.16666666666666666,0
9969,275,10,10,12,3.0,1.0,12,2,90.0,100,61,39,0,0.0,13.0,88.0,Female,6.0,10.0,Past semesters,Business,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,10.0,10,390,0.0,0.0,0.1111111111111111,0
9970,275,11,11,12,3.0,1.0,12,2,90.0,100,72,28,0,39.0,0.0,61.0,Female,6.0,10.0,Past semesters,Business,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,10.0,11,390,0.0,0.0,0.1111111111111111,0
9971,275,12,12,12,3.0,1.0,12,2,90.0,100,54,46,0,28.0,0.0,72.0,Female,6.0,10.0,Past semesters,Business,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,10.0,12,390,0.0,0.0,0.1111111111111111,0
9972,275,13,13,12,3.0,1.0,12,2,90.0,100,54,46,0,46.0,0.0,54.0,Female,6.0,10.0,Past semesters,Business,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,10.0,13,390,0.0,0.0,0.1111111111111111,0
9973,275,14,14,12,3.0,1.0,12,2,90.0,90,69,21,0,46.0,0.0,54.0,Female,6.0,10.0,Past semesters,Business,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,0.0,14,390,0.0,0.0,0.0,0
9974,275,15,15,12,3.0,1.0,12,2,90.0,90,50,40,0,21.0,0.0,69.0,Female,6.0,10.0,Past semesters,Business,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,0.0,15,390,0.0,0.0,0.0,0
9975,275,16,16,12,3.0,1.0,12,2,90.0,80,53,27,0,40.0,0.0,50.0,Female,6.0,10.0,Past semesters,Business,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,10.0,16,390,0.0,0.0,0.1111111111111111,0
9976,275,17,17,12,3.0,1.0,12,2,90.0,80,2,78,0,27.0,0.0,53.0,Female,6.0,10.0,Past semesters,Business,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,10.0,17,390,0.0,0.0,0.1111111111111111,0
9977,275,18,18,12,3.0,1.0,12,2,90.0,80,17,63,0,78.0,0.0,2.0,Female,6.0,10.0,Past semesters,Business,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,10.0,18,390,0.0,0.0,0.1111111111111111,0
9978,275,19,19,12,3.0,1.0,12,2,90.0,80,37,43,0,63.0,0.0,17.0,Female,6.0,10.0,Past semesters,Business,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,10.0,19,390,0.0,0.0,0.1111111111111111,0
9979,275,20,20,12,3.0,1.0,12,2,90.0,80,31,49,0,43.0,0.0,37.0,Female,6.0,10.0,Past semesters,Business,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,10.0,20,390,0.0,0.0,0.1111111111111111,0
9980,275,1,21,12,4.0,1.0,6,2,50.0,80,1,79,0,,,,Female,6.0,10.0,Past semesters,Business,16,1,Robustness study,Contract,2.0,C4EC6_C3EC12_C4.67EC18,Profitable,Yes,30.0,1,391,0.0,0.0,0.6,0
9981,275,2,22,12,4.0,1.0,6,2,50.0,60,24,36,0,79.0,0.0,1.0,Female,6.0,10.0,Past semesters,Business,16,1,Robustness study,Contract,2.0,C4EC6_C3EC12_C4.67EC18,Profitable,Yes,10.0,2,391,0.0,0.0,0.2,0
9982,275,3,23,12,4.0,1.0,6,2,50.0,60,58,2,0,36.0,0.0,24.0,Female,6.0,10.0,Past semesters,Business,16,1,Robustness study,Contract,2.0,C4EC6_C3EC12_C4.67EC18,Profitable,Yes,10.0,3,391,0.0,0.0,0.2,0
9983,275,4,24,12,4.0,1.0,6,2,50.0,70,25,45,0,2.0,0.0,58.0,Female,6.0,10.0,Past semesters,Business,16,1,Robustness study,Contract,2.0,C4EC6_C3EC12_C4.67EC18,Profitable,Yes,20.0,4,391,0.0,0.0,0.4,0
9984,275,5,25,12,4.0,1.0,6,2,50.0,80,82,0,2,45.0,0.0,25.0,Female,6.0,10.0,Past semesters,Business,16,1,Robustness study,Contract,2.0,C4EC6_C3EC12_C4.67EC18,Profitable,Yes,30.0,5,391,0.0,0.0,0.6,0
9985,275,6,26,12,4.0,1.0,6,2,50.0,80,100,0,20,0.0,2.0,82.0,Female,6.0,10.0,Past semesters,Business,16,1,Robustness study,Contract,2.0,C4EC6_C3EC12_C4.67EC18,Profitable,Yes,30.0,6,391,0.0,0.0,0.6,0
9986,275,7,27,12,4.0,1.0,6,2,50.0,80,82,0,2,0.0,20.0,100.0,Female,6.0,10.0,Past semesters,Business,16,1,Robustness study,Contract,2.0,C4EC6_C3EC12_C4.67EC18,Profitable,Yes,30.0,7,391,0.0,0.0,0.6,0
9987,275,8,28,12,4.0,1.0,6,2,50.0,90,15,75,0,0.0,2.0,82.0,Female,6.0,10.0,Past semesters,Business,16,1,Robustness study,Contract,2.0,C4EC6_C3EC12_C4.67EC18,Profitable,Yes,40.0,8,391,0.0,0.0,0.8,0
9988,275,9,29,12,4.0,1.0,6,2,50.0,90,1,89,0,75.0,0.0,15.0,Female,6.0,10.0,Past semesters,Business,16,1,Robustness study,Contract,2.0,C4EC6_C3EC12_C4.67EC18,Profitable,Yes,40.0,9,391,0.0,0.0,0.8,0
9989,275,10,30,12,4.0,1.0,6,2,50.0,80,99,0,19,89.0,0.0,1.0,Female,6.0,10.0,Past semesters,Business,16,1,Robustness study,Contract,2.0,C4EC6_C3EC12_C4.67EC18,Profitable,Yes,30.0,10,391,0.0,0.0,0.6,0
9990,275,11,31,12,4.0,1.0,6,2,50.0,90,45,45,0,0.0,19.0,99.0,Female,6.0,10.0,Past semesters,Business,16,1,Robustness study,Contract,2.0,C4EC6_C3EC12_C4.67EC18,Profitable,Yes,40.0,11,391,0.0,0.0,0.8,0
9991,275,12,32,12,4.0,1.0,6,2,50.0,90,28,62,0,45.0,0.0,45.0,Female,6.0,10.0,Past semesters,Business,16,1,Robustness study,Contract,2.0,C4EC6_C3EC12_C4.67EC18,Profitable,Yes,40.0,12,391,0.0,0.0,0.8,0
9992,275,13,33,12,4.0,1.0,6,2,50.0,90,51,39,0,62.0,0.0,28.0,Female,6.0,10.0,Past semesters,Business,16,1,Robustness study,Contract,2.0,C4EC6_C3EC12_C4.67EC18,Profitable,Yes,40.0,13,391,0.0,0.0,0.8,0
9993,275,14,34,12,4.0,1.0,6,2,50.0,80,8,72,0,39.0,0.0,51.0,Female,6.0,10.0,Past semesters,Business,16,1,Robustness study,Contract,2.0,C4EC6_C3EC12_C4.67EC18,Profitable,Yes,30.0,14,391,0.0,0.0,0.6,0
9994,275,15,35,12,4.0,1.0,6,2,50.0,90,46,44,0,72.0,0.0,8.0,Female,6.0,10.0,Past semesters,Business,16,1,Robustness study,Contract,2.0,C4EC6_C3EC12_C4.67EC18,Profitable,Yes,40.0,15,391,0.0,0.0,0.8,0
9995,275,16,36,12,4.0,1.0,6,2,50.0,90,85,5,0,44.0,0.0,46.0,Female,6.0,10.0,Past semesters,Business,16,1,Robustness study,Contract,2.0,C4EC6_C3EC12_C4.67EC18,Profitable,Yes,40.0,16,391,0.0,0.0,0.8,0
9996,275,17,37,12,4.0,1.0,6,2,50.0,80,24,56,0,5.0,0.0,85.0,Female,6.0,10.0,Past semesters,Business,16,1,Robustness study,Contract,2.0,C4EC6_C3EC12_C4.67EC18,Profitable,Yes,30.0,17,391,0.0,0.0,0.6,0
9997,275,18,38,12,4.0,1.0,6,2,50.0,80,66,14,0,56.0,0.0,24.0,Female,6.0,10.0,Past semesters,Business,16,1,Robustness study,Contract,2.0,C4EC6_C3EC12_C4.67EC18,Profitable,Yes,30.0,18,391,0.0,0.0,0.6,0
9998,275,19,39,12,4.0,1.0,6,2,50.0,80,50,30,0,14.0,0.0,66.0,Female,6.0,10.0,Past semesters,Business,16,1,Robustness study,Contract,2.0,C4EC6_C3EC12_C4.67EC18,Profitable,Yes,30.0,19,391,0.0,0.0,0.6,0
9999,275,20,40,12,4.0,1.0,6,2,50.0,70,57,13,0,30.0,0.0,50.0,Female,6.0,10.0,Past semesters,Business,16,1,Robustness study,Contract,2.0,C4EC6_C3EC12_C4.67EC18,Profitable,Yes,20.0,20,391,0.0,0.0,0.4,0
10000,275,1,41,12,4.67,1.0,18,2,83.33,100,25,75,0,,,,Female,6.0,10.0,Past semesters,Business,18,1,Robustness study,Contract,3.0,C4EC6_C3EC12_C4.67EC18,Unprofitable,Yes,16.67,1,392,0.0,0.0,0.20004800192007682,0
10001,275,2,42,12,4.67,1.0,18,2,83.33,100,8,92,0,75.0,0.0,25.0,Female,6.0,10.0,Past semesters,Business,18,1,Robustness study,Contract,3.0,C4EC6_C3EC12_C4.67EC18,Unprofitable,Yes,16.67,2,392,0.0,0.0,0.20004800192007682,0
10002,275,3,43,12,4.67,1.0,18,2,83.33,100,60,40,0,92.0,0.0,8.0,Female,6.0,10.0,Past semesters,Business,18,1,Robustness study,Contract,3.0,C4EC6_C3EC12_C4.67EC18,Unprofitable,Yes,16.67,3,392,0.0,0.0,0.20004800192007682,0
10003,275,4,44,12,4.67,1.0,18,2,83.33,100,61,39,0,40.0,0.0,60.0,Female,6.0,10.0,Past semesters,Business,18,1,Robustness study,Contract,3.0,C4EC6_C3EC12_C4.67EC18,Unprofitable,Yes,16.67,4,392,0.0,0.0,0.20004800192007682,0
10004,275,5,45,12,4.67,1.0,18,2,83.33,100,8,92,0,39.0,0.0,61.0,Female,6.0,10.0,Past semesters,Business,18,1,Robustness study,Contract,3.0,C4EC6_C3EC12_C4.67EC18,Unprofitable,Yes,16.67,5,392,0.0,0.0,0.20004800192007682,0
10005,275,6,46,12,4.67,1.0,18,2,83.33,100,95,5,0,92.0,0.0,8.0,Female,6.0,10.0,Past semesters,Business,18,1,Robustness study,Contract,3.0,C4EC6_C3EC12_C4.67EC18,Unprofitable,Yes,16.67,6,392,0.0,0.0,0.20004800192007682,0
10006,275,7,47,12,4.67,1.0,18,2,83.33,100,24,76,0,5.0,0.0,95.0,Female,6.0,10.0,Past semesters,Business,18,1,Robustness study,Contract,3.0,C4EC6_C3EC12_C4.67EC18,Unprofitable,Yes,16.67,7,392,0.0,0.0,0.20004800192007682,0
10007,275,8,48,12,4.67,1.0,18,2,83.33,100,72,28,0,76.0,0.0,24.0,Female,6.0,10.0,Past semesters,Business,18,1,Robustness study,Contract,3.0,C4EC6_C3EC12_C4.67EC18,Unprofitable,Yes,16.67,8,392,0.0,0.0,0.20004800192007682,0
10008,275,9,49,12,4.67,1.0,18,2,83.33,100,96,4,0,28.0,0.0,72.0,Female,6.0,10.0,Past semesters,Business,18,1,Robustness study,Contract,3.0,C4EC6_C3EC12_C4.67EC18,Unprofitable,Yes,16.67,9,392,0.0,0.0,0.20004800192007682,0
10009,275,10,50,12,4.67,1.0,18,2,83.33,100,66,34,0,4.0,0.0,96.0,Female,6.0,10.0,Past semesters,Business,18,1,Robustness study,Contract,3.0,C4EC6_C3EC12_C4.67EC18,Unprofitable,Yes,16.67,10,392,0.0,0.0,0.20004800192007682,0
10010,275,11,51,12,4.67,1.0,18,2,83.33,100,54,46,0,34.0,0.0,66.0,Female,6.0,10.0,Past semesters,Business,18,1,Robustness study,Contract,3.0,C4EC6_C3EC12_C4.67EC18,Unprofitable,Yes,16.67,11,392,0.0,0.0,0.20004800192007682,0
10011,275,12,52,12,4.67,1.0,18,2,83.33,100,74,26,0,46.0,0.0,54.0,Female,6.0,10.0,Past semesters,Business,18,1,Robustness study,Contract,3.0,C4EC6_C3EC12_C4.67EC18,Unprofitable,Yes,16.67,12,392,0.0,0.0,0.20004800192007682,0
10012,275,13,53,12,4.67,1.0,18,2,83.33,100,61,39,0,26.0,0.0,74.0,Female,6.0,10.0,Past semesters,Business,18,1,Robustness study,Contract,3.0,C4EC6_C3EC12_C4.67EC18,Unprofitable,Yes,16.67,13,392,0.0,0.0,0.20004800192007682,0
10013,275,14,54,12,4.67,1.0,18,2,83.33,100,67,33,0,39.0,0.0,61.0,Female,6.0,10.0,Past semesters,Business,18,1,Robustness study,Contract,3.0,C4EC6_C3EC12_C4.67EC18,Unprofitable,Yes,16.67,14,392,0.0,0.0,0.20004800192007682,0
10014,275,15,55,12,4.67,1.0,18,2,83.33,100,63,37,0,33.0,0.0,67.0,Female,6.0,10.0,Past semesters,Business,18,1,Robustness study,Contract,3.0,C4EC6_C3EC12_C4.67EC18,Unprofitable,Yes,16.67,15,392,0.0,0.0,0.20004800192007682,0
10015,275,16,56,12,4.67,1.0,18,2,83.33,100,63,37,0,37.0,0.0,63.0,Female,6.0,10.0,Past semesters,Business,18,1,Robustness study,Contract,3.0,C4EC6_C3EC12_C4.67EC18,Unprofitable,Yes,16.67,16,392,0.0,0.0,0.20004800192007682,0
10016,275,17,57,12,4.67,1.0,18,2,83.33,100,29,71,0,37.0,0.0,63.0,Female,6.0,10.0,Past semesters,Business,18,1,Robustness study,Contract,3.0,C4EC6_C3EC12_C4.67EC18,Unprofitable,Yes,16.67,17,392,0.0,0.0,0.20004800192007682,0
10017,275,18,58,12,4.67,1.0,18,2,83.33,100,73,27,0,71.0,0.0,29.0,Female,6.0,10.0,Past semesters,Business,18,1,Robustness study,Contract,3.0,C4EC6_C3EC12_C4.67EC18,Unprofitable,Yes,16.67,18,392,0.0,0.0,0.20004800192007682,0
10018,275,19,59,12,4.67,1.0,18,2,83.33,100,99,1,0,27.0,0.0,73.0,Female,6.0,10.0,Past semesters,Business,18,1,Robustness study,Contract,3.0,C4EC6_C3EC12_C4.67EC18,Unprofitable,Yes,16.67,19,392,0.0,0.0,0.20004800192007682,0
10019,275,20,60,12,4.67,1.0,18,2,83.33,100,87,13,0,1.0,0.0,99.0,Female,6.0,10.0,Past semesters,Business,18,1,Robustness study,Contract,3.0,C4EC6_C3EC12_C4.67EC18,Unprofitable,Yes,16.67,20,392,0.0,0.0,0.20004800192007682,0
10020,276,1,1,12,3.0,1.0,12,2,90.0,65,98,0,33,,,,Male,5.0,8.0,Past semesters,Other Eng,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,25.0,1,393,0.0,0.0,0.2777777777777778,1
10021,276,2,2,12,3.0,1.0,12,2,90.0,40,41,0,1,0.0,33.0,98.0,Male,5.0,8.0,Past semesters,Other Eng,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,50.0,2,393,0.0,0.0,0.5555555555555556,1
10022,276,3,3,12,3.0,1.0,12,2,90.0,70,59,11,0,0.0,1.0,41.0,Male,5.0,8.0,Past semesters,Other Eng,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,20.0,3,393,0.0,0.0,0.2222222222222222,1
10023,276,4,4,12,3.0,1.0,12,2,90.0,55,63,0,8,11.0,0.0,59.0,Male,5.0,8.0,Past semesters,Other Eng,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,35.0,4,393,0.0,0.0,0.3888888888888889,1
10024,276,5,5,12,3.0,1.0,12,2,90.0,30,94,0,64,0.0,8.0,63.0,Male,5.0,8.0,Past semesters,Other Eng,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,60.0,5,393,0.0,0.0,0.6666666666666666,1
10025,276,6,6,12,3.0,1.0,12,2,90.0,75,16,59,0,0.0,64.0,94.0,Male,5.0,8.0,Past semesters,Other Eng,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,15.0,6,393,0.0,0.0,0.16666666666666666,1
10026,276,7,7,12,3.0,1.0,12,2,90.0,60,28,32,0,59.0,0.0,16.0,Male,5.0,8.0,Past semesters,Other Eng,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,30.0,7,393,0.0,0.0,0.3333333333333333,1
10027,276,8,8,12,3.0,1.0,12,2,90.0,65,27,38,0,32.0,0.0,28.0,Male,5.0,8.0,Past semesters,Other Eng,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,25.0,8,393,0.0,0.0,0.2777777777777778,1
10028,276,9,9,12,3.0,1.0,12,2,90.0,65,99,0,34,38.0,0.0,27.0,Male,5.0,8.0,Past semesters,Other Eng,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,25.0,9,393,0.0,0.0,0.2777777777777778,1
10029,276,10,10,12,3.0,1.0,12,2,90.0,45,78,0,33,0.0,34.0,99.0,Male,5.0,8.0,Past semesters,Other Eng,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,45.0,10,393,0.0,0.0,0.5,1
10030,276,11,11,12,3.0,1.0,12,2,90.0,65,71,0,6,0.0,33.0,78.0,Male,5.0,8.0,Past semesters,Other Eng,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,25.0,11,393,0.0,0.0,0.2777777777777778,1
10031,276,12,12,12,3.0,1.0,12,2,90.0,45,11,34,0,0.0,6.0,71.0,Male,5.0,8.0,Past semesters,Other Eng,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,45.0,12,393,0.0,0.0,0.5,1
10032,276,13,13,12,3.0,1.0,12,2,90.0,65,32,33,0,34.0,0.0,11.0,Male,5.0,8.0,Past semesters,Other Eng,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,25.0,13,393,0.0,0.0,0.2777777777777778,1
10033,276,14,14,12,3.0,1.0,12,2,90.0,65,10,55,0,33.0,0.0,32.0,Male,5.0,8.0,Past semesters,Other Eng,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,25.0,14,393,0.0,0.0,0.2777777777777778,1
10034,276,15,15,12,3.0,1.0,12,2,90.0,70,100,0,30,55.0,0.0,10.0,Male,5.0,8.0,Past semesters,Other Eng,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,20.0,15,393,0.0,0.0,0.2222222222222222,1
10035,276,16,16,12,3.0,1.0,12,2,90.0,30,74,0,44,0.0,30.0,100.0,Male,5.0,8.0,Past semesters,Other Eng,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,60.0,16,393,0.0,0.0,0.6666666666666666,1
10036,276,17,17,12,3.0,1.0,12,2,90.0,50,23,27,0,0.0,44.0,74.0,Male,5.0,8.0,Past semesters,Other Eng,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,40.0,17,393,0.0,0.0,0.4444444444444444,1
10037,276,18,18,12,3.0,1.0,12,2,90.0,80,17,63,0,27.0,0.0,23.0,Male,5.0,8.0,Past semesters,Other Eng,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,10.0,18,393,0.0,0.0,0.1111111111111111,1
10038,276,19,19,12,3.0,1.0,12,2,90.0,80,36,44,0,63.0,0.0,17.0,Male,5.0,8.0,Past semesters,Other Eng,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,10.0,19,393,0.0,0.0,0.1111111111111111,1
10039,276,20,20,12,3.0,1.0,12,2,90.0,80,92,0,12,44.0,0.0,36.0,Male,5.0,8.0,Past semesters,Other Eng,21,0,Robustness study,Contract,1.0,C4EC6_C3EC12_C4.67EC18,Breakeven,Yes,10.0,20,393,0.0,0.0,0.1111111111111111,1
10040,276,1,21,12,4.0,1.0,6,2,50.0,80,40,40,0,,,,Male,5.0,8.0,Past semesters,Other Eng,16,1,Robustness study,Contract,2.0,C4EC6_C3EC12_C4.67EC18,Profitable,Yes,30.0,1,394,0.0,0.0,0.6,1
10041,276,2,22,12,4.0,1.0,6,2,50.0,75,41,34,0,40.0,0.0,40.0,Male,5.0,8.0,Past semesters,Other Eng,16,1,Robustness study,Contract,2.0,C4EC6_C3EC12_C4.67EC18,Profitable,Yes,25.0,2,394,0.0,0.0,0.5,1
