,subject_id,round,overall_round,price,cost,service_level,expediting_cost,salvage_value,optimum,order,demand,leftover,shortage,lagleftover,lagshortage,lagdemand,gender,age,semester,related_course,program,treatment_id,included_treatment,study,experiment,playing_order,bundle,expediting_level,related_course_r,distance_opt,round_r,subject_id_r,exp_profit_norm,proportion_max_exp_profit
9076,259,7,47,12,3.0,1.0,6,0,50.0,80,44,36,0,0.0,41.0,66.0,Male,5.0,7.0,Currently attending,Economy,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,Yes,30.0,7,346,0.64,0.64
9077,259,8,48,12,3.0,1.0,6,0,50.0,70,1,69,0,36.0,0.0,44.0,Male,5.0,7.0,Currently attending,Economy,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,Yes,20.0,8,346,0.84,0.84
9078,259,9,49,12,3.0,1.0,6,0,50.0,70,89,0,19,69.0,0.0,1.0,Male,5.0,7.0,Currently attending,Economy,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,Yes,20.0,9,346,0.84,0.84
9079,259,10,50,12,3.0,1.0,6,0,50.0,70,46,24,0,0.0,19.0,89.0,Male,5.0,7.0,Currently attending,Economy,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,Yes,20.0,10,346,0.84,0.84
9080,259,11,51,12,3.0,1.0,6,0,50.0,25,23,2,0,24.0,0.0,46.0,Male,5.0,7.0,Currently attending,Economy,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,Yes,25.0,11,346,0.75,0.75
9081,259,12,52,12,3.0,1.0,6,0,50.0,25,26,0,1,2.0,0.0,23.0,Male,5.0,7.0,Currently attending,Economy,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,Yes,25.0,12,346,0.75,0.75
9082,259,13,53,12,3.0,1.0,6,0,50.0,25,99,0,74,0.0,1.0,26.0,Male,5.0,7.0,Currently attending,Economy,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,Yes,25.0,13,346,0.75,0.75
9083,259,14,54,12,3.0,1.0,6,0,50.0,25,95,0,70,0.0,74.0,99.0,Male,5.0,7.0,Currently attending,Economy,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,Yes,25.0,14,346,0.75,0.75
9084,259,15,55,12,3.0,1.0,6,0,50.0,25,89,0,64,0.0,70.0,95.0,Male,5.0,7.0,Currently attending,Economy,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,Yes,25.0,15,346,0.75,0.75
9085,259,16,56,12,3.0,1.0,6,0,50.0,1,92,0,91,0.0,64.0,89.0,Male,5.0,7.0,Currently attending,Economy,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,Yes,49.0,16,346,0.0396,0.0396
9086,259,17,57,12,3.0,1.0,6,0,50.0,10,92,0,82,0.0,91.0,92.0,Male,5.0,7.0,Currently attending,Economy,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,Yes,40.0,17,346,0.36,0.36
9087,259,18,58,12,3.0,1.0,6,0,50.0,10,17,0,7,0.0,82.0,92.0,Male,5.0,7.0,Currently attending,Economy,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,Yes,40.0,18,346,0.36,0.36
9088,259,19,59,12,3.0,1.0,6,0,50.0,10,68,0,58,0.0,7.0,17.0,Male,5.0,7.0,Currently attending,Economy,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,Yes,40.0,19,346,0.36,0.36
9089,259,20,60,12,3.0,1.0,6,0,50.0,10,77,0,67,0.0,58.0,68.0,Male,5.0,7.0,Currently attending,Economy,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,Yes,40.0,20,346,0.36,0.36
9090,260,1,1,12,3.0,1.0,12,0,75.0,35,94,0,59,,,,Female,6.0,9.0,No,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,No,40.0,1,347,0.713907285,0.713907285
9091,260,2,2,12,3.0,1.0,12,0,75.0,50,48,2,0,0.0,59.0,94.0,Female,6.0,9.0,No,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,No,25.0,2,347,0.887417219,0.887417219
9092,260,3,3,12,3.0,1.0,12,0,75.0,60,34,26,0,2.0,0.0,48.0,Female,6.0,9.0,No,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,No,15.0,3,347,0.958940397,0.958940397
9093,260,4,4,12,3.0,1.0,12,0,75.0,70,68,2,0,26.0,0.0,34.0,Female,6.0,9.0,No,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,No,5.0,4,347,0.995143488,0.995143488
9094,260,5,5,12,3.0,1.0,12,0,75.0,45,85,0,40,2.0,0.0,68.0,Female,6.0,9.0,No,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,No,30.0,5,347,0.8384105959999999,0.8384105959999999
9095,260,6,6,12,3.0,1.0,12,0,75.0,50,30,20,0,0.0,40.0,85.0,Female,6.0,9.0,No,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,No,25.0,6,347,0.887417219,0.887417219
9096,260,7,7,12,3.0,1.0,12,0,75.0,60,67,0,7,20.0,0.0,30.0,Female,6.0,9.0,No,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,No,15.0,7,347,0.958940397,0.958940397
9097,260,8,8,12,3.0,1.0,12,0,75.0,58,10,48,0,0.0,7.0,67.0,Female,6.0,9.0,No,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,No,17.0,8,347,0.9474613690000001,0.9474613690000001
9098,260,9,9,12,3.0,1.0,12,0,75.0,45,4,41,0,48.0,0.0,10.0,Female,6.0,9.0,No,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,No,30.0,9,347,0.8384105959999999,0.8384105959999999
9099,260,10,10,12,3.0,1.0,12,0,75.0,30,81,0,51,41.0,0.0,4.0,Female,6.0,9.0,No,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,No,45.0,10,347,0.638410596,0.638410596
9100,260,11,11,12,3.0,1.0,12,0,75.0,72,19,53,0,0.0,51.0,81.0,Female,6.0,9.0,No,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,No,3.0,11,347,0.998145695,0.998145695
9101,260,12,12,12,3.0,1.0,12,0,75.0,50,86,0,36,53.0,0.0,19.0,Female,6.0,9.0,No,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,No,25.0,12,347,0.887417219,0.887417219
9102,260,13,13,12,3.0,1.0,12,0,75.0,50,35,15,0,0.0,36.0,86.0,Female,6.0,9.0,No,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,No,25.0,13,347,0.887417219,0.887417219
9103,260,14,14,12,3.0,1.0,12,0,75.0,44,82,0,38,15.0,0.0,35.0,Female,6.0,9.0,No,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,No,31.0,14,347,0.827549669,0.827549669
9104,260,15,15,12,3.0,1.0,12,0,75.0,50,38,12,0,0.0,38.0,82.0,Female,6.0,9.0,No,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,No,25.0,15,347,0.887417219,0.887417219
9105,260,16,16,12,3.0,1.0,12,0,75.0,78,17,61,0,12.0,0.0,38.0,Female,6.0,9.0,No,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,No,3.0,16,347,0.998675497,0.998675497
9106,260,17,17,12,3.0,1.0,12,0,75.0,80,38,42,0,61.0,0.0,17.0,Female,6.0,9.0,No,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,No,5.0,17,347,0.99602649,0.99602649
9107,260,18,18,12,3.0,1.0,12,0,75.0,60,2,58,0,42.0,0.0,38.0,Female,6.0,9.0,No,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,No,15.0,18,347,0.958940397,0.958940397
9108,260,19,19,12,3.0,1.0,12,0,75.0,50,72,0,22,58.0,0.0,2.0,Female,6.0,9.0,No,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,No,25.0,19,347,0.887417219,0.887417219
9109,260,20,20,12,3.0,1.0,12,0,75.0,43,80,0,37,0.0,22.0,72.0,Female,6.0,9.0,No,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,No,32.0,20,347,0.8163355409999999,0.8163355409999999
9110,260,1,21,12,3.0,1.0,30,0,90.0,60,70,0,10,,,,Female,6.0,9.0,No,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,No,30.0,1,348,0.886930984,0.886930984
9111,260,2,22,12,3.0,1.0,30,0,90.0,70,16,54,0,0.0,10.0,70.0,Female,6.0,9.0,No,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,No,20.0,2,348,0.949094469,0.949094469
9112,260,3,23,12,3.0,1.0,30,0,90.0,59,88,0,29,54.0,0.0,16.0,Female,6.0,9.0,No,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,No,31.0,3,348,0.879368576,0.879368576
9113,260,4,24,12,3.0,1.0,30,0,90.0,62,34,28,0,0.0,29.0,88.0,Female,6.0,9.0,No,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,No,28.0,4,348,0.9013215859999999,0.9013215859999999
9114,260,5,25,12,3.0,1.0,30,0,90.0,80,49,31,0,28.0,0.0,34.0,Female,6.0,9.0,No,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,No,10.0,5,348,0.9867841409999999,0.9867841409999999
9115,260,6,26,12,3.0,1.0,30,0,90.0,78,2,76,0,31.0,0.0,49.0,Female,6.0,9.0,No,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,No,12.0,6,348,0.981204112,0.981204112
9116,260,7,27,12,3.0,1.0,30,0,90.0,60,66,0,6,76.0,0.0,2.0,Female,6.0,9.0,No,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,No,30.0,7,348,0.886930984,0.886930984
9117,260,8,28,12,3.0,1.0,30,0,90.0,75,86,0,11,0.0,6.0,66.0,Female,6.0,9.0,No,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,No,15.0,8,348,0.9709985320000001,0.9709985320000001
9118,260,9,29,12,3.0,1.0,30,0,90.0,81,14,67,0,0.0,11.0,86.0,Female,6.0,9.0,No,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,No,9.0,9,348,0.9892070479999999,0.9892070479999999
9119,260,10,30,12,3.0,1.0,30,0,90.0,67,85,0,18,67.0,0.0,14.0,Female,6.0,9.0,No,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,No,23.0,10,348,0.9330151740000001,0.9330151740000001
9120,260,11,31,12,3.0,1.0,30,0,90.0,70,27,43,0,0.0,18.0,85.0,Female,6.0,9.0,No,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,No,20.0,11,348,0.949094469,0.949094469
9121,260,12,32,12,3.0,1.0,30,0,90.0,58,16,42,0,43.0,0.0,27.0,Female,6.0,9.0,No,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,No,32.0,12,348,0.8715614290000001,0.8715614290000001
9122,260,13,33,12,3.0,1.0,30,0,90.0,70,64,6,0,42.0,0.0,16.0,Female,6.0,9.0,No,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,No,20.0,13,348,0.949094469,0.949094469
9123,260,14,34,12,3.0,1.0,30,0,90.0,75,92,0,17,6.0,0.0,64.0,Female,6.0,9.0,No,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,No,15.0,14,348,0.9709985320000001,0.9709985320000001
9124,260,15,35,12,3.0,1.0,30,0,90.0,65,87,0,22,0.0,17.0,92.0,Female,6.0,9.0,No,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,No,25.0,15,348,0.921071953,0.921071953
9125,260,16,36,12,3.0,1.0,30,0,90.0,58,38,20,0,0.0,22.0,87.0,Female,6.0,9.0,No,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,No,32.0,16,348,0.8715614290000001,0.8715614290000001
9126,260,17,37,12,3.0,1.0,30,0,90.0,60,5,55,0,20.0,0.0,38.0,Female,6.0,9.0,No,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,No,30.0,17,348,0.886930984,0.886930984
9127,260,18,38,12,3.0,1.0,30,0,90.0,57,22,35,0,55.0,0.0,5.0,Female,6.0,9.0,No,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,No,33.0,18,348,0.863509545,0.863509545
9128,260,19,39,12,3.0,1.0,30,0,90.0,80,58,22,0,35.0,0.0,22.0,Female,6.0,9.0,No,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,No,10.0,19,348,0.9867841409999999,0.9867841409999999
9129,260,20,40,12,3.0,1.0,30,0,90.0,85,69,16,0,22.0,0.0,58.0,Female,6.0,9.0,No,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,No,5.0,20,348,0.996451297,0.996451297
9130,260,1,41,12,3.0,1.0,6,0,50.0,60,81,0,21,,,,Female,6.0,9.0,No,Other Eng,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,No,10.0,1,349,0.96,0.96
9131,260,2,42,12,3.0,1.0,6,0,50.0,45,10,35,0,0.0,21.0,81.0,Female,6.0,9.0,No,Other Eng,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,No,5.0,2,349,0.99,0.99
9132,260,3,43,12,3.0,1.0,6,0,50.0,35,78,0,43,35.0,0.0,10.0,Female,6.0,9.0,No,Other Eng,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,No,15.0,3,349,0.91,0.91
9133,260,4,44,12,3.0,1.0,6,0,50.0,50,53,0,3,0.0,43.0,78.0,Female,6.0,9.0,No,Other Eng,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,No,0.0,4,349,1.0,1.0
9134,260,5,45,12,3.0,1.0,6,0,50.0,70,32,38,0,0.0,3.0,53.0,Female,6.0,9.0,No,Other Eng,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,No,20.0,5,349,0.84,0.84
9135,260,6,46,12,3.0,1.0,6,0,50.0,30,62,0,32,38.0,0.0,32.0,Female,6.0,9.0,No,Other Eng,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,No,20.0,6,349,0.84,0.84
9136,260,7,47,12,3.0,1.0,6,0,50.0,60,99,0,39,0.0,32.0,62.0,Female,6.0,9.0,No,Other Eng,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,No,10.0,7,349,0.96,0.96
9137,260,8,48,12,3.0,1.0,6,0,50.0,50,39,11,0,0.0,39.0,99.0,Female,6.0,9.0,No,Other Eng,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,No,0.0,8,349,1.0,1.0
9138,260,9,49,12,3.0,1.0,6,0,50.0,49,76,0,27,11.0,0.0,39.0,Female,6.0,9.0,No,Other Eng,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,No,1.0,9,349,0.9996,0.9996
9139,260,10,50,12,3.0,1.0,6,0,50.0,65,64,1,0,0.0,27.0,76.0,Female,6.0,9.0,No,Other Eng,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,No,15.0,10,349,0.91,0.91
9140,260,11,51,12,3.0,1.0,6,0,50.0,35,73,0,38,1.0,0.0,64.0,Female,6.0,9.0,No,Other Eng,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,No,15.0,11,349,0.91,0.91
9141,260,12,52,12,3.0,1.0,6,0,50.0,46,12,34,0,0.0,38.0,73.0,Female,6.0,9.0,No,Other Eng,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,No,4.0,12,349,0.9936,0.9936
9142,260,13,53,12,3.0,1.0,6,0,50.0,50,86,0,36,34.0,0.0,12.0,Female,6.0,9.0,No,Other Eng,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,No,0.0,13,349,1.0,1.0
9143,260,14,54,12,3.0,1.0,6,0,50.0,70,52,18,0,0.0,36.0,86.0,Female,6.0,9.0,No,Other Eng,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,No,20.0,14,349,0.84,0.84
9144,260,15,55,12,3.0,1.0,6,0,50.0,40,100,0,60,18.0,0.0,52.0,Female,6.0,9.0,No,Other Eng,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,No,10.0,15,349,0.96,0.96
9145,260,16,56,12,3.0,1.0,6,0,50.0,37,99,0,62,0.0,60.0,100.0,Female,6.0,9.0,No,Other Eng,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,No,13.0,16,349,0.9324,0.9324
9146,260,17,57,12,3.0,1.0,6,0,50.0,40,56,0,16,0.0,62.0,99.0,Female,6.0,9.0,No,Other Eng,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,No,10.0,17,349,0.96,0.96
9147,260,18,58,12,3.0,1.0,6,0,50.0,50,23,27,0,0.0,16.0,56.0,Female,6.0,9.0,No,Other Eng,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,No,0.0,18,349,1.0,1.0
9148,260,19,59,12,3.0,1.0,6,0,50.0,60,72,0,12,27.0,0.0,23.0,Female,6.0,9.0,No,Other Eng,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,No,10.0,19,349,0.96,0.96
9149,260,20,60,12,3.0,1.0,6,0,50.0,80,10,70,0,0.0,12.0,72.0,Female,6.0,9.0,No,Other Eng,11,1,Robustness study,Salience,3.0,EC_6_12_30,Profitable,No,30.0,20,349,0.64,0.64
9150,261,1,1,12,3.0,1.0,12,0,75.0,50,50,0,0,,,,Male,6.0,10.0,Past semesters,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,Yes,25.0,1,350,0.887417219,0.887417219
9151,261,2,2,12,3.0,1.0,12,0,75.0,50,15,35,0,0.0,0.0,50.0,Male,6.0,10.0,Past semesters,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,Yes,25.0,2,350,0.887417219,0.887417219
9152,261,3,3,12,3.0,1.0,12,0,75.0,50,10,40,0,35.0,0.0,15.0,Male,6.0,10.0,Past semesters,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,Yes,25.0,3,350,0.887417219,0.887417219
9153,261,4,4,12,3.0,1.0,12,0,75.0,40,66,0,26,40.0,0.0,10.0,Male,6.0,10.0,Past semesters,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,Yes,35.0,4,350,0.7805739509999999,0.7805739509999999
9154,261,5,5,12,3.0,1.0,12,0,75.0,50,19,31,0,0.0,26.0,66.0,Male,6.0,10.0,Past semesters,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,Yes,25.0,5,350,0.887417219,0.887417219
9155,261,6,6,12,3.0,1.0,12,0,75.0,40,49,0,9,31.0,0.0,19.0,Male,6.0,10.0,Past semesters,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,Yes,35.0,6,350,0.7805739509999999,0.7805739509999999
9156,261,7,7,12,3.0,1.0,12,0,75.0,50,92,0,42,0.0,9.0,49.0,Male,6.0,10.0,Past semesters,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,Yes,25.0,7,350,0.887417219,0.887417219
9157,261,8,8,12,3.0,1.0,12,0,75.0,60,79,0,19,0.0,42.0,92.0,Male,6.0,10.0,Past semesters,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,Yes,15.0,8,350,0.958940397,0.958940397
9158,261,9,9,12,3.0,1.0,12,0,75.0,60,93,0,33,0.0,19.0,79.0,Male,6.0,10.0,Past semesters,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,Yes,15.0,9,350,0.958940397,0.958940397
9159,261,10,10,12,3.0,1.0,12,0,75.0,70,11,59,0,0.0,33.0,93.0,Male,6.0,10.0,Past semesters,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,Yes,5.0,10,350,0.995143488,0.995143488
9160,261,11,11,12,3.0,1.0,12,0,75.0,40,40,0,0,59.0,0.0,11.0,Male,6.0,10.0,Past semesters,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,Yes,35.0,11,350,0.7805739509999999,0.7805739509999999
9161,261,12,12,12,3.0,1.0,12,0,75.0,40,59,0,19,0.0,0.0,40.0,Male,6.0,10.0,Past semesters,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,Yes,35.0,12,350,0.7805739509999999,0.7805739509999999
9162,261,13,13,12,3.0,1.0,12,0,75.0,45,70,0,25,0.0,19.0,59.0,Male,6.0,10.0,Past semesters,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,Yes,30.0,13,350,0.8384105959999999,0.8384105959999999
9163,261,14,14,12,3.0,1.0,12,0,75.0,60,85,0,25,0.0,25.0,70.0,Male,6.0,10.0,Past semesters,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,Yes,15.0,14,350,0.958940397,0.958940397
9164,261,15,15,12,3.0,1.0,12,0,75.0,40,47,0,7,0.0,25.0,85.0,Male,6.0,10.0,Past semesters,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,Yes,35.0,15,350,0.7805739509999999,0.7805739509999999
9165,261,16,16,12,3.0,1.0,12,0,75.0,40,54,0,14,0.0,7.0,47.0,Male,6.0,10.0,Past semesters,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,Yes,35.0,16,350,0.7805739509999999,0.7805739509999999
9166,261,17,17,12,3.0,1.0,12,0,75.0,45,25,20,0,0.0,14.0,54.0,Male,6.0,10.0,Past semesters,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,Yes,30.0,17,350,0.8384105959999999,0.8384105959999999
9167,261,18,18,12,3.0,1.0,12,0,75.0,30,97,0,67,20.0,0.0,25.0,Male,6.0,10.0,Past semesters,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,Yes,45.0,18,350,0.638410596,0.638410596
9168,261,19,19,12,3.0,1.0,12,0,75.0,40,29,11,0,0.0,67.0,97.0,Male,6.0,10.0,Past semesters,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,Yes,35.0,19,350,0.7805739509999999,0.7805739509999999
9169,261,20,20,12,3.0,1.0,12,0,75.0,40,6,34,0,11.0,0.0,29.0,Male,6.0,10.0,Past semesters,Other Eng,12,1,Robustness study,Salience,1.0,EC_6_12_30,Breakeven,Yes,35.0,20,350,0.7805739509999999,0.7805739509999999
9170,261,1,21,12,3.0,1.0,30,0,90.0,50,48,2,0,,,,Male,6.0,10.0,Past semesters,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,Yes,40.0,1,351,0.800293686,0.800293686
9171,261,2,22,12,3.0,1.0,30,0,90.0,50,23,27,0,2.0,0.0,48.0,Male,6.0,10.0,Past semesters,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,Yes,40.0,2,351,0.800293686,0.800293686
9172,261,3,23,12,3.0,1.0,30,0,90.0,50,38,12,0,27.0,0.0,23.0,Male,6.0,10.0,Past semesters,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,Yes,40.0,3,351,0.800293686,0.800293686
9173,261,4,24,12,3.0,1.0,30,0,90.0,50,1,49,0,12.0,0.0,38.0,Male,6.0,10.0,Past semesters,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,Yes,40.0,4,351,0.800293686,0.800293686
9174,261,5,25,12,3.0,1.0,30,0,90.0,45,49,0,4,49.0,0.0,1.0,Male,6.0,10.0,Past semesters,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,Yes,45.0,5,351,0.747797357,0.747797357
9175,261,6,26,12,3.0,1.0,30,0,90.0,50,58,0,8,0.0,4.0,49.0,Male,6.0,10.0,Past semesters,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,Yes,40.0,6,351,0.800293686,0.800293686
9176,261,7,27,12,3.0,1.0,30,0,90.0,55,44,11,0,0.0,8.0,58.0,Male,6.0,10.0,Past semesters,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,Yes,35.0,7,351,0.846671561,0.846671561
9177,261,8,28,12,3.0,1.0,30,0,90.0,50,72,0,22,11.0,0.0,44.0,Male,6.0,10.0,Past semesters,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,Yes,40.0,8,351,0.800293686,0.800293686
9178,261,9,29,12,3.0,1.0,30,0,90.0,50,81,0,31,0.0,22.0,72.0,Male,6.0,10.0,Past semesters,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,Yes,40.0,9,351,0.800293686,0.800293686
9179,261,10,30,12,3.0,1.0,30,0,90.0,70,58,12,0,0.0,31.0,81.0,Male,6.0,10.0,Past semesters,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,Yes,20.0,10,351,0.949094469,0.949094469
9180,261,11,31,12,3.0,1.0,30,0,90.0,50,77,0,27,12.0,0.0,58.0,Male,6.0,10.0,Past semesters,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,Yes,40.0,11,351,0.800293686,0.800293686
9181,261,12,32,12,3.0,1.0,30,0,90.0,65,12,53,0,0.0,27.0,77.0,Male,6.0,10.0,Past semesters,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,Yes,25.0,12,351,0.921071953,0.921071953
9182,261,13,33,12,3.0,1.0,30,0,90.0,40,11,29,0,53.0,0.0,12.0,Male,6.0,10.0,Past semesters,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,Yes,50.0,13,351,0.689182575,0.689182575
9183,261,14,34,12,3.0,1.0,30,0,90.0,50,52,0,2,29.0,0.0,11.0,Male,6.0,10.0,Past semesters,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,Yes,40.0,14,351,0.800293686,0.800293686
9184,261,15,35,12,3.0,1.0,30,0,90.0,40,12,28,0,0.0,2.0,52.0,Male,6.0,10.0,Past semesters,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,Yes,50.0,15,351,0.689182575,0.689182575
9185,261,16,36,12,3.0,1.0,30,0,90.0,40,54,0,14,28.0,0.0,12.0,Male,6.0,10.0,Past semesters,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,Yes,50.0,16,351,0.689182575,0.689182575
9186,261,17,37,12,3.0,1.0,30,0,90.0,50,13,37,0,0.0,14.0,54.0,Male,6.0,10.0,Past semesters,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,Yes,40.0,17,351,0.800293686,0.800293686
9187,261,18,38,12,3.0,1.0,30,0,90.0,50,78,0,28,37.0,0.0,13.0,Male,6.0,10.0,Past semesters,Other Eng,14,1,Robustness study,Salience,2.0,EC_6_12_30,Unprofitable,Yes,40.0,18,351,0.800293686,0.800293686
